v_w[m/s]\v_ion[m/s];alpha_x=0.0[deg];alpha_y=0.0[deg];Analytical;2026-03-31 23-24-51,1000.0,1305.0,1632.0,1980.0,2351.0,2747.0,3169.0,3620.0,4100.0,4612.0,5157.0,5737.0,6356.0,7014.0,7714.0,8459.0,9250.0,10092.0,10986.0,11935.0,12941.0,14009.0,15141.0,16340.0,17610.0,18952.0,20372.0,21871.0,23453.0,25121.0,26879.0,28728.0,30673.0,32716.0,34858.0,37104.0,39454.0,41910.0,44474.0,47146.0,49927.0,52818.0,55817.0,58924.0,62137.0,65453.0,68870.0,72385.0,75992.0,79688.0,83467.0,87322.0,91247.0,95234.0,99276.0,103364.0,107490.0,111644.0,115817.0,120000.0
52818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18925266502513807,0.9773877523770323,1.0,1.0,1.0,1.0,1.0,0.8205852294980939,0.6005499194379783,0.4185689173634919,0.28158586332612406,0.18381276099418867,0.11701197689993235,0.07329731324700176,0.04601903450684259,0.029994142001617968,0.02142854762402731,0.01779206831332303,0.017611601348465067,0.020190925998084686,0.02527914083396823,0.032797493322713034
55817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33531418832958004,1.0,1.0,1.0,1.0,1.0,1.0,0.9078026032334495,0.7156862192803627,0.5432789948000072,0.40604415430324964,0.3025080914358091,0.2271022067652574,0.1737791792074092,0.13724779760990963,0.11324866097546346,0.09857290683890092,0.09089954094564498,0.08861637353544095,0.09061928294578889,0.09614713060820981
58924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4829417290484493,1.0,1.0,1.0,1.0,1.0,1.0,0.9725328254822847,0.8175934926480778,0.660254534905531,0.5279820073819481,0.4237631951732969,0.3445624315960598,0.2860357710636166,0.243973536136851,0.21482273022426585,0.19573906440746563,0.18454148131257447,0.17957658467548443,0.17960163889388067
62137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234804045982802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9029668145859112,0.7661458934456882,0.6430690601354934,0.541900766176552,0.4622729938732653,0.4014068341184621,0.356130370298584,0.3235059776371506,0.30106486648122593,0.2867945274716714,0.2790952145926694
65453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0719925657604004,0.7506214265495887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9676105514471931,0.8580643734660253,0.7480612539504942,0.6530854517453097,0.5756630101875644,0.5146797285428836,0.46794799210120924,0.4331789882279469,0.4082772857554789,0.3914539107948867
68870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20164687516513854,0.8595976368367408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9329135239231252,0.8403696650664978,0.754504903582792,0.6816195329786483,0.6223923442923786,0.5757230296207045,0.5399693387663131,0.513457186454467
72385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3471186691084633,0.945038028875858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856725798879715,0.9172216084269889,0.8437468341483587,0.7776718646034276,0.7219846102677825,0.6767770516968771,0.6411404095277576
75992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4937933525357128,0.9971553113567967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9745774312093235,0.9181406144954851,0.8615180244654583,0.811227095391432,0.768905582826148
79688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06672688841704928,0.6327181189552444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9740534231528861,0.9307160619040078,0.888085688178295
83467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19509604922484497,0.7582784606905438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9813023041059707
87322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3405688297015662,0.8657553673561811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
